court_id,dep_id,court_name,department_name
15351015,1006,Sąd Rejonowy w Kościanie,II Wydział Karny
15351015,1512,Sąd Rejonowy w Kościanie,III Wydział Rodzinny i Nieletnich
15351015,2015,Sąd Rejonowy w Kościanie,IV Wydział Pracy
15351012,503,Sąd Rejonowy w Wolsztynie,I Wydział Cywilny
15351012,1006,Sąd Rejonowy w Wolsztynie,II Wydział Karny
15351012,1512,Sąd Rejonowy w Wolsztynie,III Wydział Rodzinny i Nieletnich
15351035,503,Sąd Rejonowy Poznań-Nowe Miasto i Wilda w Poznaniu,I Wydział Cywilny
15351035,1003,Sąd Rejonowy Poznań-Nowe Miasto i Wilda w Poznaniu,II Wydział Cywilny
15351035,1506,Sąd Rejonowy Poznań-Nowe Miasto i Wilda w Poznaniu,III Wydział Karny
15351035,2012,Sąd Rejonowy Poznań-Nowe Miasto i Wilda w Poznaniu,IV Wydział Rodzinny i Nieletnich
15351035,2503,Sąd Rejonowy Poznań-Nowe Miasto i Wilda w Poznaniu,V Wydział Cywilny
15351035,3006,Sąd Rejonowy Poznań-Nowe Miasto i Wilda w Poznaniu,VI Wydział Karny
15351026,503,Sąd Rejonowy w Złotowie,I Wydział Cywilny
15351026,1006,Sąd Rejonowy w Złotowie,II Wydział Karny
15351026,1512,Sąd Rejonowy w Złotowie,III Wydział Rodzinny i Nieletnich
15351025,503,Sąd Rejonowy w Pile,I Wydział Cywilny
15351025,1006,Sąd Rejonowy w Pile,II Wydział Karny
15351025,1512,Sąd Rejonowy w Pile,III Wydział Rodzinny i Nieletnich
15351025,2015,Sąd Rejonowy w Pile,IV Wydział Pracy
15351025,2527,Sąd Rejonowy w Pile,V Wydział Gospodarczy
15351025,3024,Sąd Rejonowy w Pile,VI Wydział Ksiąg Wieczystych
15351030,503,Sąd Rejonowy Poznań-Grunwald i Jeżyce w Poznaniu,I Wydział Cywilny
15351030,1003,Sąd Rejonowy Poznań-Grunwald i Jeżyce w Poznaniu,II Wydział Cywilny
15351030,1506,Sąd Rejonowy Poznań-Grunwald i Jeżyce w Poznaniu,III Wydział Karny
15351030,2012,Sąd Rejonowy Poznań-Grunwald i Jeżyce w Poznaniu,IV Wydział Rodzinny i Nieletnich
15351030,4503,Sąd Rejonowy Poznań-Grunwald i Jeżyce w Poznaniu,IX Wydział Cywilny
15351030,2521,Sąd Rejonowy Poznań-Grunwald i Jeżyce w Poznaniu,V Wydział Pracy i Ubezpieczeń Społecznych
15351030,3021,Sąd Rejonowy Poznań-Grunwald i Jeżyce w Poznaniu,VI Wydział Pracy i Ubezpieczeń Społecznych
15351030,4006,Sąd Rejonowy Poznań-Grunwald i Jeżyce w Poznaniu,VIII Wydział Karny
15351005,503,Sąd Rejonowy w Gnieźnie,I Wydział Cywilny
15351005,1006,Sąd Rejonowy w Gnieźnie,II Wydział Karny
15351005,1512,Sąd Rejonowy w Gnieźnie,III Wydział Rodzinny i Nieletnich
15351005,2015,Sąd Rejonowy w Gnieźnie,IV Wydział Pracy
15351050,503,Sąd Rejonowy w Środzie Wielkopolskiej,I Wydział Cywilny
15351050,1006,Sąd Rejonowy w Środzie Wielkopolskiej,II Wydział Karny
15351050,1509,Sąd Rejonowy w Środzie Wielkopolskiej,III Wydział Rodzinny i Nieletnich
15351050,2015,Sąd Rejonowy w Środzie Wielkopolskiej,IV Wydział Pracy
15351050,2524,Sąd Rejonowy w Środzie Wielkopolskiej,V Wydział Ksiąg Wieczystych
15351051,503,Sąd Rejonowy we Wrześni,I Wydział Cywilny
15351051,1006,Sąd Rejonowy we Wrześni,II Wydział Karny
15351051,1512,Sąd Rejonowy we Wrześni,III Wydział Rodzinny i Nieletnich
15351055,503,Sąd Rejonowy w Trzciance,I Wydział Cywilny
15351055,1006,Sąd Rejonowy w Trzciance,II Wydział Karny
15351055,1509,Sąd Rejonowy w Trzciance,III Wydział Rodzinny i Nieletnich
15351055,2524,Sąd Rejonowy w Trzciance,V Wydział Ksiąg Wieczystych
15351040,503,Sąd Rejonowy Poznań-Stare Miasto w Poznaniu,I Wydział Cywilny
15351040,1003,Sąd Rejonowy Poznań-Stare Miasto w Poznaniu,II Wydział Cywilny
15351040,1506,Sąd Rejonowy Poznań-Stare Miasto w Poznaniu,III Wydział Karny
15351040,2012,Sąd Rejonowy Poznań-Stare Miasto w Poznaniu,IV Wydział Rodzinny i Nieletnich
15351040,4527,Sąd Rejonowy Poznań-Stare Miasto w Poznaniu,IX Wydział Gospodarczy
15351040,3503,Sąd Rejonowy Poznań-Stare Miasto w Poznaniu,VII Wydział Cywilny
15351040,4006,Sąd Rejonowy Poznań-Stare Miasto w Poznaniu,VIII Wydział Karny
15351040,5027,Sąd Rejonowy Poznań-Stare Miasto w Poznaniu,X Wydział Gospodarczy
15351040,5527,Sąd Rejonowy Poznań-Stare Miasto w Poznaniu,XI Wydział Gospodarczy do Spraw Upadłościowych i Restrukturyzacyjnych
15351040,6003,Sąd Rejonowy Poznań-Stare Miasto w Poznaniu,XII Wydział Cywilny
15351040,6027,Sąd Rejonowy Poznań-Stare Miasto w Poznaniu,XII Wydział Gospodarczy
15351046,503,Sąd Rejonowy w Obornikach,I Wydział Cywilny
15351046,1006,Sąd Rejonowy w Obornikach,II Wydział Karny
15351046,1512,Sąd Rejonowy w Obornikach,III Wydział Rodzinny i Nieletnich
15351045,503,Sąd Rejonowy w Szamotułach,I Wydział Cywilny
15351045,1006,Sąd Rejonowy w Szamotułach,II Wydział Karny
15351045,1509,Sąd Rejonowy w Szamotułach,III Wydział Rodzinny i Nieletnich
15351045,2015,Sąd Rejonowy w Szamotułach,IV Wydział Pracy
15351060,503,Sąd Rejonowy w Wągrowcu,I Wydział Cywilny
15351060,1006,Sąd Rejonowy w Wągrowcu,II Wydział Karny
15351060,1512,Sąd Rejonowy w Wągrowcu,III Wydział Rodzinny i Nieletnich
15351061,503,Sąd Rejonowy w Chodzieży,I Wydział Cywilny
15351061,1006,Sąd Rejonowy w Chodzieży,II Wydział Karny
15351061,1512,Sąd Rejonowy w Chodzieży,III Wydział Rodzinny i Nieletnich
15400000,503,Sąd Apelacyjny w Rzeszowie,I Wydział Cywilny
15400000,1006,Sąd Apelacyjny w Rzeszowie,II Wydział Karny
15400000,2057,Sąd Apelacyjny w Rzeszowie,II Wydział Wizytacji
15400000,1521,Sąd Apelacyjny w Rzeszowie,III Wydział Pracy i Ubezpieczeń Społecznych
15401000,503,Sąd Okręgowy w Rzeszowie,I Wydział Cywilny
15401000,1006,Sąd Okręgowy w Rzeszowie,II Wydział Karny
15401000,1106,Sąd Okręgowy w Rzeszowie,II Wydział Karny Sekcja ds. Penitencjarnych
15401000,1506,Sąd Okręgowy w Rzeszowie,III Wydział Karny-Odwoławczy
15401000,2021,Sąd Okręgowy w Rzeszowie,IV Wydział Pracy i Ubezpieczeń Społecznych
15401000,2503,Sąd Okręgowy w Rzeszowie,V Wydział Cywilny Odwoławczy
15401000,3027,Sąd Okręgowy w Rzeszowie,VI Wydział Gospodarczy
15401000,3557,Sąd Okręgowy w Rzeszowie,VII Wydział Wizytacyjny
15401025,503,Sąd Rejonowy w Ropczycach,I Wydział Cywilny
15401025,1006,Sąd Rejonowy w Ropczycach,II Wydział Karny
15401025,1512,Sąd Rejonowy w Ropczycach,III Wydział Rodzinny i Nieletnich
15401030,503,Sąd Rejonowy w Strzyżowie,I Wydział Cywilny
15401030,1006,Sąd Rejonowy w Strzyżowie,II Wydział Karny
15401030,1512,Sąd Rejonowy w Strzyżowie,III Wydział Rodzinny i Nieletnich
15401005,503,Sąd Rejonowy w Dębicy,I Wydział Cywilny
15401005,1006,Sąd Rejonowy w Dębicy,II Wydział Karny
15401005,2015,Sąd Rejonowy w Dębicy,III Wydział Pracy
15401005,1512,Sąd Rejonowy w Dębicy,III Wydział Rodzinny i Nieletnich
15401005,3020003,Sąd Rejonowy w Dębicy,VI Zamiejscowy Wydział Cywilny z siedzibą w Ropczycach
15401005,3520006,Sąd Rejonowy w Dębicy,VII Zamiejscowy Wydział Karny z siedzibą w Ropczycach
15401005,4020012,Sąd Rejonowy w Dębicy,VIII Zamiejscowy Wydział Rodzinny i Nieletnich w Ropczycach
15401020,503,Sąd Rejonowy w Leżajsku,I Wydział Cywilny
15401020,1006,Sąd Rejonowy w Leżajsku,II Wydział Karny
15401020,1512,Sąd Rejonowy w Leżajsku,III Wydział Rodzinny i Nieletnich
15401010,503,Sąd Rejonowy w Łańcucie,I Wydział Cywilny
15401010,1006,Sąd Rejonowy w Łańcucie,II Wydział Karny
15401010,1512,Sąd Rejonowy w Łańcucie,III Wydział Rodzinny i Nieletnich
15401015,503,Sąd Rejonowy w Rzeszowie,I Wydział Cywilny
15401015,1006,Sąd Rejonowy w Rzeszowie,II Wydział Karny
15401015,1512,Sąd Rejonowy w Rzeszowie,III Wydział Rodzinny i Nieletnich
15401015,2021,Sąd Rejonowy w Rzeszowie,IV Wydział Pracy i Ubezpieczeń Społecznych
15401015,2527,Sąd Rejonowy w Rzeszowie,V Wydział Gospodarczy
15401015,5006,Sąd Rejonowy w Rzeszowie,X Wydział Karny
15401015,5503,Sąd Rejonowy w Rzeszowie,XI Wydział Cywilny
15401015,6520003,Sąd Rejonowy w Rzeszowie,XIII Zamiejscowy Wydział Cywilny z siedzibą w Strzyżowie
15401015,7020006,Sąd Rejonowy w Rzeszowie,XIV Zamiejscowy Wydział Karny z siedzibą w Strzyżowie
15401015,7520012,Sąd Rejonowy w Rzeszowie,XV Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Strzyżowie
15400500,503,Sąd Okręgowy w Krośnie,I Wydział Cywilny
15400500,1006,Sąd Okręgowy w Krośnie,II Wydział Karny
15400500,1539,Sąd Okręgowy w Krośnie,III Wydział Penitencjarny i Nadzoru nad Wykonywaniem Orzeczeń Karnych
15400500,2021,Sąd Okręgowy w Krośnie,IV Wydział Pracy i Ubezpieczeń Społecznych
15400520,503,Sąd Rejonowy w Sanoku,I Wydział Cywilny
15400520,1006,Sąd Rejonowy w Sanoku,II Wydział Karny
15400520,1512,Sąd Rejonowy w Sanoku,III Wydział Rodzinny i Nieletnich
15400520,2015,Sąd Rejonowy w Sanoku,IV Wydział Pracy
15400525,503,Sąd Rejonowy w Brzozowie,I Wydział Cywilny
15400525,1006,Sąd Rejonowy w Brzozowie,II Wydział Karny
15400525,1512,Sąd Rejonowy w Brzozowie,III Wydział Rodzinny i Nieletnich
15400515,503,Sąd Rejonowy w Lesku,I Wydział Cywilny
15400515,1006,Sąd Rejonowy w Lesku,II Wydział Karny
15400515,1512,Sąd Rejonowy w Lesku,III Wydział Rodzinny i Nieletnich
15400515,3020006,Sąd Rejonowy w Lesku,VI Zamiejscowy Wydział Karny z siedzibą w Ustrzykach Dolnych
15400505,503,Sąd Rejonowy w Jaśle,I Wydział Cywilny
15400505,1006,Sąd Rejonowy w Jaśle,II Wydział Karny
15400505,1512,Sąd Rejonowy w Jaśle,III Wydział Rodzinny i Nieletnich
15400510,503,Sąd Rejonowy w Krośnie,I Wydział Cywilny
15400510,1006,Sąd Rejonowy w Krośnie,II Wydział Karny
15400510,1512,Sąd Rejonowy w Krośnie,III Wydział Rodzinny i Nieletnich
15400510,2021,Sąd Rejonowy w Krośnie,IV Wydział Pracy i Ubezpieczeń Społecznych
15400510,4520012,Sąd Rejonowy w Krośnie,IX Wydział Rodzinny i Nieletnich z siedzibą w Brzozowie
15400510,2527,Sąd Rejonowy w Krośnie,V Wydział Gospodarczy
15400510,3520003,Sąd Rejonowy w Krośnie,VII Wydział Cywilny z siedzibą w Brzozowie
15400510,4020006,Sąd Rejonowy w Krośnie,VIII Wydział Karny z siedzibą w Brzozowie
15401500,503,Sąd Okręgowy w Tarnobrzegu,I Wydział Cywilny
15401500,1006,Sąd Okręgowy w Tarnobrzegu,II Wydział Karny
15401500,1521,Sąd Okręgowy w Tarnobrzegu,III Wydział Pracy i Ubezpieczeń Społecznych
15401515,503,Sąd Rejonowy w Tarnobrzegu,I Wydział Cywilny
15401515,1006,Sąd Rejonowy w Tarnobrzegu,II Wydział Karny
15401515,1512,Sąd Rejonowy w Tarnobrzegu,III Wydział Rodzinny i Nieletnich
15401515,2021,Sąd Rejonowy w Tarnobrzegu,IV Wydział Pracy i Ubezpieczeń Społecznych
15401515,2527,Sąd Rejonowy w Tarnobrzegu,V Wydział Gospodarczy
15401505,503,Sąd Rejonowy w Mielcu,I Wydział Cywilny
15401505,1006,Sąd Rejonowy w Mielcu,II Wydział Karny
15401505,1512,Sąd Rejonowy w Mielcu,III Wydział Rodzinny i Nieletnich
15401505,2015,Sąd Rejonowy w Mielcu,IV Wydział Pracy
15401505,3020003,Sąd Rejonowy w Mielcu,VI Zamiejscowy Wydział Cywilny z siedzibą w Kolbuszowej
15401505,3520006,Sąd Rejonowy w Mielcu,VII Zamiejscowy Wydział Karny z siedzibą w Kolbuszowej
15401505,4020012,Sąd Rejonowy w Mielcu,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Kolbuszowej
15401510,503,Sąd Rejonowy w Stalowej Woli,I Wydział Cywilny
15401510,1006,Sąd Rejonowy w Stalowej Woli,II Wydział Karny
15401510,1512,Sąd Rejonowy w Stalowej Woli,III Wydział Rodzinny i Nieletnich
15401510,2015,Sąd Rejonowy w Stalowej Woli,IV Wydział Pracy
15401520,503,Sąd Rejonowy w Nisku,I Wydział Cywilny
15401520,1006,Sąd Rejonowy w Nisku,II Wydział Karny
15401520,1512,Sąd Rejonowy w Nisku,III Wydział Rodzinny i Nieletnich
15401525,503,Sąd Rejonowy w Kolbuszowej,I Wydział Cywilny
15401525,1006,Sąd Rejonowy w Kolbuszowej,II Wydział Karny
15401525,1512,Sąd Rejonowy w Kolbuszowej,III Wydział Rodzinny i Nieletnich
15402000,503,Sąd Okręgowy w Przemyślu,I Wydział Cywilny
15402000,1006,Sąd Okręgowy w Przemyślu,II Wydział Karny
15402000,1521,Sąd Okręgowy w Przemyślu,III Wydział Pracy i Ubezpieczeń Społecznych
15402000,2527,Sąd Okręgowy w Przemyślu,IV Wydział Penitencjarny i Nadzoru nad Wykonywaniem Orzeczeń Karnych
15402020,503,Sąd Rejonowy w Lubaczowie,I Wydział Cywilny
15402020,1006,Sąd Rejonowy w Lubaczowie,II Wydział Karny
15402020,1512,Sąd Rejonowy w Lubaczowie,III Wydział Rodzinny i Nieletnich
15402010,503,Sąd Rejonowy w Przemyślu,I Wydział Cywilny
15402010,1006,Sąd Rejonowy w Przemyślu,II Wydział Karny
15402010,1512,Sąd Rejonowy w Przemyślu,III Wydział Rodzinny i Nieletnich
15402010,2021,Sąd Rejonowy w Przemyślu,IV Wydział Pracy i Ubezpieczeń Społecznych
15402010,2527,Sąd Rejonowy w Przemyślu,V Wydział Gospodarczy
15402010,3024,Sąd Rejonowy w Przemyślu,VI Wydział Ksiąg wieczystych
15402015,503,Sąd Rejonowy w Przeworsku,I Wydział Cywilny
15402015,1006,Sąd Rejonowy w Przeworsku,II Wydział Karny
15402015,1512,Sąd Rejonowy w Przeworsku,III Wydział Rodzinny i Nieletnich
15402005,503,Sąd Rejonowy w Jarosławiu,I Wydział Cywilny
15402005,1006,Sąd Rejonowy w Jarosławiu,II Wydział Karny
15402005,1512,Sąd Rejonowy w Jarosławiu,III Wydział Rodzinny i Nieletnich
15402005,2015,Sąd Rejonowy w Jarosławiu,IV Wydział Pracy
15550000,503,Sąd Apelacyjny w Szczecinie,I Wydział Cywilny
15550000,1006,Sąd Apelacyjny w Szczecinie,II Wydział Karny
15550000,1521,Sąd Apelacyjny w Szczecinie,III Wydział Pracy i Ubezpieczeń Społecznych
15550500,503,Sąd Okręgowy w Gorzowie Wielkopolskim,I Wydział Cywilny
15550500,1006,Sąd Okręgowy w Gorzowie Wielkopolskim,II Wydział Karny
15550500,1539,Sąd Okręgowy w Gorzowie Wielkopolskim,III Wydział Penitencjarny
15550500,2006,Sąd Okręgowy w Gorzowie Wielkopolskim,IV Wydział Karny Odwoławczy
15550500,2503,Sąd Okręgowy w Gorzowie Wielkopolskim,V Wydział Cywilny Odwoławczy
15550500,3021,Sąd Okręgowy w Gorzowie Wielkopolskim,VI Wydział Pracy i Ubezpieczeń Społecznych
15550510,503,Sąd Rejonowy w Międzyrzeczu,I Wydział Cywilny
15550510,1006,Sąd Rejonowy w Międzyrzeczu,II Wydział Karny
15550510,1512,Sąd Rejonowy w Międzyrzeczu,III Wydział Rodzinny i Nieletnich
15550510,3020003,Sąd Rejonowy w Międzyrzeczu,VI Zamiejscowy Wydział Cywilny z siedzibą w Sulęcinie
15550510,3520006,Sąd Rejonowy w Międzyrzeczu,VII Zamiejscowy Wydział Karny z siedzibą w Sulęcinie
15550510,4020012,Sąd Rejonowy w Międzyrzeczu,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Sulęcinie
15550505,503,Sąd Rejonowy w Gorzowie Wielkopolskim,I Wydział Cywilny
15550505,1006,Sąd Rejonowy w Gorzowie Wielkopolskim,II Wydział Karny
15550505,1512,Sąd Rejonowy w Gorzowie Wielkopolskim,III Wydział Rodzinny i Nieletnich
15550505,2021,Sąd Rejonowy w Gorzowie Wielkopolskim,IV Wydział Pracy i Ubezpieczeń Społecznych
15550505,4539,Sąd Rejonowy w Gorzowie Wielkopolskim,IX Wydział Wykonywania Orzeczeń
15550505,2527,Sąd Rejonowy w Gorzowie Wielkopolskim,V Wydział Gospodarczy
15550505,3024,Sąd Rejonowy w Gorzowie Wielkopolskim,VI Wydział Ksiąg Wieczystych
15550505,3506,Sąd Rejonowy w Gorzowie Wielkopolskim,VII Wydział Karny
15550505,4051,Sąd Rejonowy w Gorzowie Wielkopolskim,VIII Wydział Egzekucyjny
15550505,5003,Sąd Rejonowy w Gorzowie Wielkopolskim,X Wydział Cywilny
15550525,503,Sąd Rejonowy w Sulęcinie,I Wydział Cywilny
15550525,1006,Sąd Rejonowy w Sulęcinie,II Wydział Karny
15550525,1512,Sąd Rejonowy w Sulęcinie,III Wydział Rodzinny i Nieletnich
15550520,503,Sąd Rejonowy w Strzelcach Krajeńskich,I Wydział Cywilny
15550520,1006,Sąd Rejonowy w Strzelcach Krajeńskich,II Wydział Karny
15550520,1512,Sąd Rejonowy w Strzelcach Krajeńskich,III Wydział Rodzinny i Nieletnich
15550515,503,Sąd Rejonowy w Słubicach,I Wydział Cywilny
15550515,1006,Sąd Rejonowy w Słubicach,II Wydział Karny
15550515,1512,Sąd Rejonowy w Słubicach,III Wydział Rodzinny i Nieletnich
15550515,2015,Sąd Rejonowy w Słubicach,IV Wydział Pracy
15551500,503,Sąd Okręgowy w Szczecinie,I Wydział Cywilny
15551500,1003,Sąd Okręgowy w Szczecinie,II Wydział Cywilny Odwoławczy
15551500,1506,Sąd Okręgowy w Szczecinie,III Wydział Karny
15551500,2006,Sąd Okręgowy w Szczecinie,IV Wydział Karny Odwoławczy
15551500,2539,Sąd Okręgowy w Szczecinie,V Wydział Penitencjarny i Nadzoru nad Wykonywaniem Orzeczeń
15551500,3021,Sąd Okręgowy w Szczecinie,VI Wydział Pracy i Ubezpieczeń Społecznych
15551500,3521,Sąd Okręgowy w Szczecinie,VII Wydział Pracy i Ubezpieczeń Społecznych
15551500,4027,Sąd Okręgowy w Szczecinie,VIII Wydział Gospodarczy
15551500,5009,Sąd Okręgowy w Szczecinie,X Wydział Cywilny Rodzinny
15551555,503,Sąd Rejonowy w Łobzie,I Wydział Cywilny
15551555,1006,Sąd Rejonowy w Łobzie,II Wydział Karny
15551555,1512,Sąd Rejonowy w Łobzie,III Wydział Rodzinny i Nieletnich
15551535,503,Sąd Rejonowy Szczecin-Prawobrzeże i Zachód w Szczecinie,I Wydział Cywilny
15551535,1003,Sąd Rejonowy Szczecin-Prawobrzeże i Zachód w Szczecinie,II Wydział Cywilny
15551535,1503,Sąd Rejonowy Szczecin-Prawobrzeże i Zachód w Szczecinie,III Wydział Cywilny
15551535,2006,Sąd Rejonowy Szczecin-Prawobrzeże i Zachód w Szczecinie,IV Wydział Karny
15551535,4551,Sąd Rejonowy Szczecin-Prawobrzeże i Zachód w Szczecinie,IX Wydział Egzekucyjny
15551535,2506,Sąd Rejonowy Szczecin-Prawobrzeże i Zachód w Szczecinie,V Wydział Karny
15551535,3006,Sąd Rejonowy Szczecin-Prawobrzeże i Zachód w Szczecinie,VI Wydział Karny
15551535,3520006,Sąd Rejonowy Szczecin-Prawobrzeże i Zachód w Szczecinie,VII Zamiejscowy Wydział Karny w Policach
15551535,4012,Sąd Rejonowy Szczecin-Prawobrzeże i Zachód w Szczecinie,VIII Wydział Rodzinny i Nieletnich
15551530,503,Sąd Rejonowy Szczecin-Centrum w Szczecinie,I Wydział Cywilny
15551530,1003,Sąd Rejonowy Szczecin-Centrum w Szczecinie,II Wydział Cywilny
15551530,1503,Sąd Rejonowy Szczecin-Centrum w Szczecinie,III Wydział Cywilny
15551530,2006,Sąd Rejonowy Szczecin-Centrum w Szczecinie,IV Wydział Karny
15551530,4521,Sąd Rejonowy Szczecin-Centrum w Szczecinie,IX Wydział Pracy i Ubezpieczeń Społecznych
15551530,2506,Sąd Rejonowy Szczecin-Centrum w Szczecinie,V Wydział Karny
15551530,3051,Sąd Rejonowy Szczecin-Centrum w Szczecinie,VI Wydział Egzekucyjny
15551530,3506,Sąd Rejonowy Szczecin-Centrum w Szczecinie,VII Wydział Karny
15551530,4012,Sąd Rejonowy Szczecin-Centrum w Szczecinie,VIII Wydział Rodzinny i Nieletnich
15551530,5027,Sąd Rejonowy Szczecin-Centrum w Szczecinie,X Wydział Gospodarczy
15551530,5527,Sąd Rejonowy Szczecin-Centrum w Szczecinie,XI Wydział Gospodarczy
15551525,503,Sąd Rejonowy w Stargardzie,I Wydział Cywilny
15551525,1006,Sąd Rejonowy w Stargardzie,II Wydział Karny
15551525,1512,Sąd Rejonowy w Stargardzie,III Wydział Rodzinny i Nieletnich
15551525,2015,Sąd Rejonowy w Stargardzie,IV Wydział Pracy
15551525,3520006,Sąd Rejonowy w Stargardzie,VII Zamiejscowy Wydział Karny w Pyrzycach
15551520,503,Sąd Rejonowy w Myśliborzu,I Wydział Cywilny
15551520,1006,Sąd Rejonowy w Myśliborzu,II Wydział Karny
15551520,1512,Sąd Rejonowy w Myśliborzu,III Wydział Rodzinny i Nieletnich
15551550,503,Sąd Rejonowy w Kamieniu Pomorskim,I Wydział Cywilny
15551550,1006,Sąd Rejonowy w Kamieniu Pomorskim,II Wydział Karny
15551550,1512,Sąd Rejonowy w Kamieniu Pomorskim,III Wydział Rodzinny i Nieletnich
15551545,503,Sąd Rejonowy w Choszcznie,I Wydział Cywilny
15551545,1006,Sąd Rejonowy w Choszcznie,II Wydział Karny
15551545,1512,Sąd Rejonowy w Choszcznie,III Wydział Rodzinny i Nieletnich
15551545,2015,Sąd Rejonowy w Choszcznie,IV Wydział Pracy
15551540,503,Sąd Rejonowy w Świnoujściu,I Wydział Cywilny
15551540,1006,Sąd Rejonowy w Świnoujściu,II Wydział Karny
15551540,1512,Sąd Rejonowy w Świnoujściu,III Wydział Rodzinny i Nieletnich
15551540,523003,Sąd Rejonowy w Świnoujściu,VI Zamiejscowy Wydział Cywilny z siedzibą w Kamieniu Pomorskim
15551540,523506,Sąd Rejonowy w Świnoujściu,VII Zamiejscowy Wydział Karny z siedzibą w Kamieniu Pomorskim
15551540,524012,Sąd Rejonowy w Świnoujściu,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Kamieniu Pomorskim
15551515,503,Sąd Rejonowy w Gryfinie,I Wydział Cywilny
15551515,1006,Sąd Rejonowy w Gryfinie,II Wydział Karny
15551515,1512,Sąd Rejonowy w Gryfinie,III Wydział Rodzinny i Nieletnich
15551515,3020006,Sąd Rejonowy w Gryfinie,VI Zamiejscowy Wydział Karny Sądu Rejonowego w Gryfinie z siedzibą w Chojnie
15551510,503,Sąd Rejonowy w Gryficach,I Wydział Cywilny
15551510,1006,Sąd Rejonowy w Gryficach,II Wydział Karny
15551510,1512,Sąd Rejonowy w Gryficach,III Wydział Rodzinny i Nieletnich
15551510,3020003,Sąd Rejonowy w Gryficach,VI Zamiejscowy Wydział Cywilny z siedzibą w Łobzie
15551510,3520006,Sąd Rejonowy w Gryficach,VII Zamiejscowy Wydział Karny z siedzibą w Łobzie
15551510,4020012,Sąd Rejonowy w Gryficach,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Łobzie
15551505,503,Sąd Rejonowy w Goleniowie,I Wydział Cywilny
15551505,1006,Sąd Rejonowy w Goleniowie,II Wydział Karny
15551505,1512,Sąd Rejonowy w Goleniowie,III Wydział Rodzinny i Nieletnich
15551505,2015,Sąd Rejonowy w Goleniowie,IV Wydział Pracy
15551505,2524,Sąd Rejonowy w Goleniowie,V Wydział Ksiąg Wieczystych
15551000,509,Sąd Okręgowy w Koszalinie,I Wydział Cywilny
15551000,1006,Sąd Okręgowy w Koszalinie,II Wydział Karny
15551000,1539,Sąd Okręgowy w Koszalinie,III Wydział Penitencjarny
15551000,2021,Sąd Okręgowy w Koszalinie,IV Wydział Pracy i Ubezpieczeń Społecznych
15551000,2506,Sąd Okręgowy w Koszalinie,V Wydział Karny Odwoławczy
15551000,3027,Sąd Okręgowy w Koszalinie,VI Wydział Gospodarczy
15551000,3503,Sąd Okręgowy w Koszalinie,VII Wydział Cywilny Odwoławczy
15551000,4057,Sąd Okręgowy w Koszalinie,VIII Wydział Wizytacyjny
15551020,503,Sąd Rejonowy w Koszalinie,I Wydział Cywilny
15551020,1006,Sąd Rejonowy w Koszalinie,II Wydział Karny
15551020,1512,Sąd Rejonowy w Koszalinie,III Wydział Rodzinny i Nieletnich
15551020,2021,Sąd Rejonowy w Koszalinie,IV Wydział Pracy i Ubezpieczeń Społecznych
15551020,2527,Sąd Rejonowy w Koszalinie,V Wydział Gospodarczy
15551020,3527,Sąd Rejonowy w Koszalinie,VII Wydział Gospodarczy
15551020,4003,Sąd Rejonowy w Koszalinie,VIII Wydział Cywilny
15551020,5006,Sąd Rejonowy w Koszalinie,X Wydział Karny
15551020,6020003,Sąd Rejonowy w Koszalinie,XII Zamiejscowy Wydział Cywilny zsiedzibą w Sławnie
15551020,6520006,Sąd Rejonowy w Koszalinie,XIII Zamiejscowy Wydział Karny zsiedzibą w Sławnie
15551020,7020012,Sąd Rejonowy w Koszalinie,XIV Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Sławnie
15551015,503,Sąd Rejonowy w Kołobrzegu,I Wydział Cywilny
15551015,1006,Sąd Rejonowy w Kołobrzegu,II Wydział Karny
15551015,1512,Sąd Rejonowy w Kołobrzegu,III Wydział Rodzinny i Nieletnich
15551015,2015,Sąd Rejonowy w Kołobrzegu,IV Wydział Pracy
15551010,503,Sąd Rejonowy w Drawsku Pomorskim,I Wydział Cywilny
15551010,1006,Sąd Rejonowy w Drawsku Pomorskim,II Wydział Karny
15551010,1512,Sąd Rejonowy w Drawsku Pomorskim,III Wydział Rodzinny i Nieletnich
15551010,2524,Sąd Rejonowy w Drawsku Pomorskim,V Wydział Ksiąg Wieczystych
15551035,503,Sąd Rejonowy w Sławnie,I Wydział Cywilny
15551035,1006,Sąd Rejonowy w Sławnie,II Wydział Karny
15551035,1512,Sąd Rejonowy w Sławnie,III Wydział Rodzinny i Nieletnich
15551030,503,Sąd Rejonowy w Wałczu,I Wydział Cywilny
15551030,1006,Sąd Rejonowy w Wałczu,II Wydział Karny
15551030,1512,Sąd Rejonowy w Wałczu,III Wydział Rodzinny i Nieletnich
15551025,503,Sąd Rejonowy w Szczecinku,I Wydział Cywilny
15551025,1006,Sąd Rejonowy w Szczecinku,II Wydział Karny
15551025,1512,Sąd Rejonowy w Szczecinku,III Wydział Rodzinny i Nieletnich
